timestamp,id,week_end_date,county,state,w_deaths,w_ili,w_covidl,w_neg_tests,w_pos_tests,w_t_total,w_perc_pos,w_positivity,w_events,object_id,week_start_date
2020-06-05T070051,Desoto-03/22/2020,2020-03-28,Desoto,Florida,0,0,0,42,7,49,0.142857142857143,0,4,11711,2020-03-22
2020-06-05T070051,Dixie-03/22/2020,2020-03-28,Dixie,Florida,1,0,0,23,0,23,0,4.87071557426338,1,11724,2020-03-22
2020-06-05T070051,Duval-03/22/2020,2020-03-28,Duval,Florida,2,0,0,1581,80,1661,0.0481637567730283,5.52147239263804,174,11737,2020-03-22
2020-06-05T070051,Escambia-03/22/2020,2020-03-28,Escambia,Florida,0,0,0,461,27,488,0.055327868852459,12.1739130434783,57,11750,2020-03-22
2020-06-05T070051,Flagler-03/22/2020,2020-03-28,Flagler,Florida,0,0,0,101,14,115,0.121739130434783,0,11,11763,2020-03-22
2020-06-05T070051,Gadsden-03/22/2020,2020-03-28,Gadsden,Florida,0,0,0,24,0,24,0,0,2,11776,2020-03-22
2020-06-05T070051,Gilchrist-03/22/2020,2020-03-28,Gilchrist,Florida,0,0,0,25,0,25,0,0,1,11789,2020-03-22
2020-06-05T070051,Glades-03/22/2020,2020-03-28,Glades,Florida,0,0,0,4,0,4,0,0,2,11802,2020-03-22
2020-06-05T070051,Hamilton-03/22/2020,2020-03-28,Hamilton,Florida,1,0,0,14,0,14,0,0,0,11815,2020-03-22
2020-06-05T070051,Hardee-03/22/2020,2020-03-28,Hardee,Florida,1,0,0,8,0,8,0,3.125,1,11828,2020-03-22
2020-06-05T070051,Hendry-03/22/2020,2020-03-28,Hendry,Florida,1,0,0,31,1,32,0.03125,5.20231213872832,5,11841,2020-03-22
2020-06-05T070051,Hernando-03/22/2020,2020-03-28,Hernando,Florida,0,0,0,164,9,173,0.0520231213872832,20,17,11854,2020-03-22
2020-06-05T070051,Highlands-03/22/2020,2020-03-28,Highlands,Florida,1,0,0,40,10,50,0.2,6.34146341463415,14,11867,2020-03-22
2020-06-05T070051,Hillsborough-03/22/2020,2020-03-28,Hillsborough,Florida,4,0,0,2296,155,2451,0.0632394940840473,0,226,11880,2020-03-22
2020-06-05T070051,Holmes-03/22/2020,2020-03-28,Holmes,Florida,0,0,0,20,0,20,0,4.96894409937888,0,11893,2020-03-22
2020-06-05T070051,Indian River-03/22/2020,2020-03-28,Indian River,Florida,1,0,0,152,8,160,0.05,0,15,11906,2020-03-22
2020-06-05T070051,Jackson-03/22/2020,2020-03-28,Jackson,Florida,1,0,0,52,0,52,0,0,3,11919,2020-03-22
2020-06-05T070051,Lafayette-03/22/2020,2020-03-28,Lafayette,Florida,0,0,0,7,0,7,0,3.64864864864865,0,11932,2020-03-22
2020-06-05T070051,Lake-03/22/2020,2020-03-28,Lake,Florida,0,0,0,714,26,740,0.0351351351351351,8.06451612903226,53,11945,2020-03-22
2020-06-05T070051,Lee-03/22/2020,2020-03-28,Lee,Florida,4,0,0,1138,100,1238,0.0807754442649435,3.18840579710145,141,11958,2020-03-22
2020-06-05T070051,Leon-03/22/2020,2020-03-28,Leon,Florida,1,0,0,335,11,346,0.0317919075144509,1.75438596491228,22,11971,2020-03-22
2020-06-05T070051,Liberty-03/22/2020,2020-03-28,Liberty,Florida,0,0,0,2,0,2,0,0,0,11984,2020-03-22
2020-06-05T070051,Madison-03/22/2020,2020-03-28,Madison,Florida,0,0,0,18,0,18,0,10.0502512562814,4,11997,2020-03-22
2020-06-05T070051,Manatee-03/22/2020,2020-03-28,Manatee,Florida,1,0,0,179,20,199,0.100502512562814,4.03225806451613,58,12010,2020-03-22
2020-06-05T070051,Marion-03/22/2020,2020-03-28,Marion,Florida,0,0,0,358,15,373,0.0402144772117962,12.1359223300971,40,12023,2020-03-22
2020-06-05T070051,Martin-03/22/2020,2020-03-28,Martin,Florida,3,0,0,181,25,206,0.121359223300971,16.6666666666667,40,12036,2020-03-22
2020-06-05T070051,Nassau-03/22/2020,2020-03-28,Nassau,Florida,0,0,0,76,6,82,0.0731707317073171,11.3475177304965,10,12049,2020-03-22
2020-06-05T070051,Okaloosa-03/22/2020,2020-03-28,Okaloosa,Florida,0,0,0,125,16,141,0.113475177304965,0,15,12062,2020-03-22
2020-06-05T070051,Okeechobee-03/22/2020,2020-03-28,Okeechobee,Florida,1,0,0,30,0,30,0,8.29315332690453,2,12075,2020-03-22
2020-06-05T070051,Orange-03/22/2020,2020-03-28,Orange,Florida,5,0,0,1898,169,2067,0.0817610062893082,16.2087912087912,291,12088,2020-03-22
2020-06-05T070051,Osceola-03/22/2020,2020-03-28,Osceola,Florida,2,0,0,304,59,363,0.162534435261708,16.4661177960735,87,12101,2020-03-22
2020-06-05T070051,Palm Beach-03/22/2020,2020-03-28,Palm Beach,Florida,14,0,0,1314,263,1577,0.166772352568167,4.2483660130719,385,12114,2020-03-22
2020-06-05T070051,Pasco-03/22/2020,2020-03-28,Pasco,Florida,0,0,0,586,26,612,0.042483660130719,4.42024343369635,52,12127,2020-03-22
2020-06-05T070051,Pinellas-03/22/2020,2020-03-28,Pinellas,Florida,4,0,0,1487,68,1555,0.0437299035369775,5.51330798479087,107,12140,2020-03-22
2020-06-05T070051,Polk-03/22/2020,2020-03-28,Polk,Florida,0,0,0,496,29,525,0.0552380952380952,6.50887573964497,79,12153,2020-03-22
2020-06-05T070051,Putnam-03/22/2020,2020-03-28,Putnam,Florida,0,0,0,155,11,166,0.0662650602409639,0,6,12166,2020-03-22
2020-06-05T070051,Santa Rosa-03/22/2020,2020-03-28,Santa Rosa,Florida,0,0,0,181,17,198,0.0858585858585859,8.58585858585858,36,12179,2020-03-22
2020-06-05T070051,Sarasota-03/22/2020,2020-03-28,Sarasota,Florida,1,0,0,390,32,422,0.0758293838862559,7.56501182033097,80,12192,2020-03-22
2020-06-05T070051,Seminole-03/22/2020,2020-03-28,Seminole,Florida,0,0,0,654,60,714,0.0840336134453782,8.13464235624123,78,12205,2020-03-22
2020-06-05T070051,St. Johns-03/22/2020,2020-03-28,St. Johns,Florida,0,0,0,464,39,503,0.0775347912524851,7.75347912524851,60,12218,2020-03-22
2020-06-05T070051,St. Lucie-03/22/2020,2020-03-28,St. Lucie,Florida,3,0,0,249,19,268,0.0708955223880597,7.08955223880597,39,12231,2020-03-22
2020-06-05T070051,Sumter-03/22/2020,2020-03-28,Sumter,Florida,0,0,0,497,38,535,0.0710280373831776,7.11610486891386,38,12244,2020-03-22
2020-06-05T070051,Suwannee-03/22/2020,2020-03-28,Suwannee,Florida,1,0,0,38,1,39,0.0256410256410256,2.56410256410256,7,12257,2020-03-22
2020-06-05T070051,Taylor-03/22/2020,2020-03-28,Taylor,Florida,0,0,0,24,0,24,0,0,0,12270,2020-03-22
2020-06-05T070051,Unknown-03/22/2020,2020-03-28,Unknown,Florida,0,0,0,6,0,6,0,7.81893004115226,0,12283,2020-03-22
2020-06-05T070051,Volusia-03/22/2020,2020-03-28,Volusia,Florida,1,0,0,449,39,488,0.0799180327868853,0,67,12296,2020-03-22
2020-06-05T070051,Walton-03/22/2020,2020-03-28,Walton,Florida,0,0,0,66,5,71,0.0704225352112676,5,5,12309,2020-03-22
2020-06-05T070051,Washington-03/22/2020,2020-03-28,Washington,Florida,0,0,0,19,1,20,0.05,4.67111534795043,1,12322,2020-03-22
2020-06-05T070051,Alachua-03/29/2020,2020-04-04,Alachua,Florida,0,0,0,995,49,1044,0.0469348659003831,6.09756097560976,43,11556,2020-03-29
2020-06-05T070051,Baker-03/29/2020,2020-04-04,Baker,Florida,0,0,0,77,5,82,0.0609756097560976,9.39226519337017,5,11569,2020-03-29
2020-06-05T070051,Bay-03/29/2020,2020-04-04,Bay,Florida,1,0,0,164,17,181,0.0939226519337017,7.79220779220779,11,11582,2020-03-29
2020-06-05T070051,Brevard-03/29/2020,2020-04-04,Brevard,Florida,5,0,0,705,44,749,0.0587449933244326,11.3314776154025,57,11595,2020-03-29
2020-06-05T070051,Broward-03/29/2020,2020-04-04,Broward,Florida,16,0,0,7622,975,8597,0.113411655228568,15,898,11608,2020-03-29
2020-06-05T070051,Calhoun-03/29/2020,2020-04-04,Calhoun,Florida,1,0,0,16,3,19,0.157894736842105,8.63095238095238,2,11621,2020-03-29
2020-06-05T070051,Charlotte-03/29/2020,2020-04-04,Charlotte,Florida,2,0,0,304,29,333,0.0870870870870871,7.64525993883792,39,11634,2020-03-29
2020-06-05T070051,Citrus-03/29/2020,2020-04-04,Citrus,Florida,0,0,0,302,25,327,0.0764525993883792,7.09592641261498,19,11647,2020-03-29
2020-06-05T070051,Clay-03/29/2020,2020-04-04,Clay,Florida,0,0,0,704,55,759,0.072463768115942,8.56905158069883,39,11660,2020-03-29
2020-06-05T070051,Collier-03/29/2020,2020-04-04,Collier,Florida,12,0,0,1096,103,1199,0.0859049207673061,5.63380281690141,86,11673,2020-03-29
2020-06-05T070051,Columbia-03/29/2020,2020-04-04,Columbia,Florida,1,0,0,134,8,142,0.0563380281690141,18.4980183135165,8,11686,2020-03-29
2020-06-05T070051,Dade-03/29/2020,2020-04-04,Dade,Florida,30,0,0,11842,2696,14538,0.185445040583299,3.6697247706422,2482,11699,2020-03-29
2020-06-05T070051,Desoto-03/29/2020,2020-04-04,Desoto,Florida,1,0,0,104,4,108,0.037037037037037,2.85714285714286,5,11712,2020-03-29
2020-06-05T070051,Dixie-03/29/2020,2020-04-04,Dixie,Florida,1,0,0,34,1,35,0.0285714285714286,5.37741485759809,2,11725,2020-03-29
2020-06-05T070051,Duval-03/29/2020,2020-04-04,Duval,Florida,5,0,0,4746,263,5009,0.052505490117788003,8.26291079812207,180,11738,2020-03-29
2020-06-05T070051,Escambia-03/29/2020,2020-04-04,Escambia,Florida,3,0,0,976,87,1063,0.0818438381937912,6.41025641025641,57,11751,2020-03-29
2020-06-05T070051,Flagler-03/29/2020,2020-04-04,Flagler,Florida,1,0,0,219,15,234,0.0641025641025641,7.69230769230769,15,11764,2020-03-29
2020-06-05T070051,Gadsden-03/29/2020,2020-04-04,Gadsden,Florida,0,0,0,37,3,40,0.075,0,11,11777,2020-03-29
2020-06-05T070051,Gilchrist-03/29/2020,2020-04-04,Gilchrist,Florida,0,0,0,33,0,33,0,40,1,11790,2020-03-29
2020-06-05T070051,Glades-03/29/2020,2020-04-04,Glades,Florida,0,0,0,6,4,10,0.4,5.26315789473684,1,11803,2020-03-29
2020-06-05T070051,Hamilton-03/29/2020,2020-04-04,Hamilton,Florida,2,0,0,26,0,26,0,3.57142857142857,1,11816,2020-03-29
2020-06-05T070051,Hardee-03/29/2020,2020-04-04,Hardee,Florida,3,0,0,27,1,28,0.0357142857142857,7.31707317073171,0,11829,2020-03-29
2020-06-05T070051,Hendry-03/29/2020,2020-04-04,Hendry,Florida,4,0,0,77,6,83,0.072289156626506,6.37755102040816,9,11842,2020-03-29
2020-06-05T070051,Hernando-03/29/2020,2020-04-04,Hernando,Florida,0,0,0,367,25,392,0.0637755102040816,12.5,15,11855,2020-03-29
2020-06-05T070051,Highlands-03/29/2020,2020-04-04,Highlands,Florida,0,0,0,168,23,191,0.120418848167539,6.53580191835824,24,11868,2020-03-29
2020-06-05T070051,Hillsborough-03/29/2020,2020-04-04,Hillsborough,Florida,13,0,0,4180,292,4472,0.0652951699463327,3.44827586206897,177,11881,2020-03-29
2020-06-05T070051,Holmes-03/29/2020,2020-04-04,Holmes,Florida,0,0,0,28,1,29,0.0344827586206897,8,2,11894,2020-03-29
2020-06-05T070051,Indian River-03/29/2020,2020-04-04,Indian River,Florida,2,0,0,366,32,398,0.0804020100502513,6.38297872340426,11,11907,2020-03-29
2020-06-05T070051,Jackson-03/29/2020,2020-04-04,Jackson,Florida,2,0,0,44,3,47,0.0638297872340425,7.14285714285714,1,11920,2020-03-29
2020-06-05T070051,Lafayette-03/29/2020,2020-04-04,Lafayette,Florida,0,0,0,14,0,14,0,5.66218809980806,1,11933,2020-03-29
2020-06-05T070051,Lake-03/29/2020,2020-04-04,Lake,Florida,2,0,0,982,60,1042,0.0575815738963532,9.49503668536901,40,11946,2020-03-29
2020-06-05T070051,Lee-03/29/2020,2020-04-04,Lee,Florida,16,0,0,2094,218,2312,0.0942906574394464,4.46428571428571,177,11959,2020-03-29
2020-06-05T070051,Leon-03/29/2020,2020-04-04,Leon,Florida,2,0,0,535,25,560,0.0446428571428571,1.2987012987013,21,11972,2020-03-29
2020-06-05T070051,Liberty-03/29/2020,2020-04-04,Liberty,Florida,0,0,0,7,0,7,0,20,3,11985,2020-03-29
2020-06-05T070051,Madison-03/29/2020,2020-04-04,Madison,Florida,0,0,0,24,6,30,0.2,17.2006745362563,9,11998,2020-03-29
2020-06-05T070051,Manatee-03/29/2020,2020-04-04,Manatee,Florida,3,0,0,489,100,589,0.169779286926995,4.51388888888889,82,12011,2020-03-29
2020-06-05T070051,Marion-03/29/2020,2020-04-04,Marion,Florida,0,0,0,547,26,573,0.0453752181500873,8.47457627118644,28,12024,2020-03-29
2020-06-05T070051,Martin-03/29/2020,2020-04-04,Martin,Florida,4,0,0,377,35,412,0.0849514563106796,7.02479338842975,22,12037,2020-03-29
2020-06-05T070051,Nassau-03/29/2020,2020-04-04,Nassau,Florida,1,0,0,275,16,291,0.0549828178694158,10.7011070110701,7,12050,2020-03-29
2020-06-05T070051,Okaloosa-03/29/2020,2020-04-04,Okaloosa,Florida,1,0,0,242,29,271,0.107011070110701,3.2258064516129,29,12063,2020-03-29
2020-06-05T070051,Okeechobee-03/29/2020,2020-04-04,Okeechobee,Florida,1,0,0,59,2,61,0.0327868852459016,8.97463689572946,1,12076,2020-03-29
2020-06-05T070051,Orange-03/29/2020,2020-04-04,Orange,Florida,11,0,0,4196,404,4600,0.0878260869565217,13.9344262295082,233,12089,2020-03-29
2020-06-05T070051,Osceola-03/29/2020,2020-04-04,Osceola,Florida,3,0,0,835,136,971,0.140061791967044,18.0472530600626,82,12102,2020-03-29
2020-06-05T070051,Palm Beach-03/29/2020,2020-04-04,Palm Beach,Florida,30,0,0,2862,631,3493,0.180647008302319,3.80096751900484,577,12115,2020-03-29
2020-06-05T070051,Pasco-03/29/2020,2020-04-04,Pasco,Florida,1,0,0,1392,55,1447,0.0380096751900484,4.95788206979543,48,12128,2020-03-29
2020-06-05T070051,Pinellas-03/29/2020,2020-04-04,Pinellas,Florida,6,0,0,3935,206,4141,0.04974643805844,6.69614655716993,82,12141,2020-03-29
2020-06-05T070051,Polk-03/29/2020,2020-04-04,Polk,Florida,2,0,0,1470,107,1577,0.067850348763475,2.38907849829352,78,12154,2020-03-29
2020-06-05T070051,Putnam-03/29/2020,2020-04-04,Putnam,Florida,0,0,0,284,6,290,0.0206896551724138,0,13,12167,2020-03-29
2020-06-05T070051,Santa Rosa-03/29/2020,2020-04-04,Santa Rosa,Florida,2,0,0,376,30,406,0.0738916256157636,7.38916256157635,27,12180,2020-03-29
2020-06-05T070051,Sarasota-03/29/2020,2020-04-04,Sarasota,Florida,3,0,0,532,80,612,0.130718954248366,12.7035830618893,57,12193,2020-03-29
2020-06-05T070051,Seminole-03/29/2020,2020-04-04,Seminole,Florida,3,0,0,1021,105,1126,0.0932504440497336,9.32504440497336,67,12206,2020-03-29
2020-06-05T070051,St. Johns-03/29/2020,2020-04-04,St. Johns,Florida,0,0,0,1285,85,1370,0.062043795620438,6.13138686131387,25,12219,2020-03-29
2020-06-05T070051,St. Lucie-03/29/2020,2020-04-04,St. Lucie,Florida,5,0,0,646,57,703,0.0810810810810811,8.38068181818182,31,12232,2020-03-29
2020-06-05T070051,Sumter-03/29/2020,2020-04-04,Sumter,Florida,1,0,0,288,35,323,0.108359133126935,10.9375,15,12245,2020-03-29
2020-06-05T070051,Suwannee-03/29/2020,2020-04-04,Suwannee,Florida,0,0,0,88,17,105,0.161904761904762,16.1904761904762,51,12258,2020-03-29
2020-06-05T070051,Taylor-03/29/2020,2020-04-04,Taylor,Florida,0,0,0,18,0,18,0,0,0,12271,2020-03-29
2020-06-05T070051,Unknown-03/29/2020,2020-04-04,Unknown,Florida,1,0,0,11,0,11,0,10.2958579881657,0,12284,2020-03-29
2020-06-05T070051,Volusia-03/29/2020,2020-04-04,Volusia,Florida,2,0,0,753,87,840,0.103571428571429,10.1694915254237,62,12297,2020-03-29
2020-06-05T070051,Walton-03/29/2020,2020-04-04,Walton,Florida,0,0,0,67,8,75,0.106666666666667,0,7,12310,2020-03-29
2020-06-05T070051,Washington-03/29/2020,2020-04-04,Washington,Florida,0,0,0,37,0,37,0,3.36084905660377,0,12323,2020-03-29
2020-06-05T070051,Alachua-04/05/2020,2020-04-11,Alachua,Florida,0,0,0,1353,57,1410,0.0404255319148936,5.37634408602151,58,11557,2020-04-05
2020-06-05T070051,Baker-04/05/2020,2020-04-11,Baker,Florida,0,0,0,88,5,93,0.0537634408602151,5.11811023622047,0,11570,2020-04-05
2020-06-05T070051,Bay-04/05/2020,2020-04-11,Bay,Florida,1,0,0,240,13,253,0.0513833992094862,13.9072847682119,11,11583,2020-04-05
2020-06-05T070051,Brevard-04/05/2020,2020-04-11,Brevard,Florida,1,0,0,1240,50,1290,0.0387596899224806,13.2982225148124,49,11596,2020-04-05
2020-06-05T070051,Broward-04/05/2020,2020-04-11,Broward,Florida,22,0,0,6559,1011,7570,0.133553500660502,6.89655172413793,861,11609,2020-04-05
2020-06-05T070051,Calhoun-04/05/2020,2020-04-11,Calhoun,Florida,2,0,0,27,2,29,0.0689655172413793,13.2411067193676,1,11622,2020-04-05
2020-06-05T070051,Charlotte-04/05/2020,2020-04-11,Charlotte,Florida,1,0,0,436,65,501,0.129740518962076,6.53266331658291,51,11635,2020-04-05
2020-06-05T070051,Citrus-04/05/2020,2020-04-11,Citrus,Florida,0,0,0,371,26,397,0.0654911838790932,8.20668693009119,13,11648,2020-04-05
2020-06-05T070051,Clay-04/05/2020,2020-04-11,Clay,Florida,2,0,0,905,82,987,0.083080040526849,9.42275042444822,71,11661,2020-04-05
2020-06-05T070051,Collier-04/05/2020,2020-04-11,Collier,Florida,19,0,0,1062,111,1173,0.0946291560102302,5.81395348837209,81,11674,2020-04-05
2020-06-05T070051,Columbia-04/05/2020,2020-04-11,Columbia,Florida,2,0,0,165,11,176,0.0625,16.6305786118128,13,11687,2020-04-05
2020-06-05T070051,Dade-04/05/2020,2020-04-11,Dade,Florida,57,0,0,13771,2729,16500,0.165393939393939,6.66666666666667,2124,11700,2020-04-05
2020-06-05T070051,Desoto-04/05/2020,2020-04-11,Desoto,Florida,3,0,0,125,9,134,0.0671641791044776,2.04081632653061,4,11713,2020-04-05
2020-06-05T070051,Dixie-04/05/2020,2020-04-11,Dixie,Florida,3,0,0,48,1,49,0.0204081632653061,4.19828022255943,2,11726,2020-04-05
2020-06-05T070051,Duval-04/05/2020,2020-04-11,Duval,Florida,16,0,0,5672,242,5914,0.0409198512005411,4.23306772908366,168,11739,2020-04-05
2020-06-05T070051,Escambia-04/05/2020,2020-04-11,Escambia,Florida,2,0,0,1922,84,2006,0.0418743768693918,4.77941176470588,88,11752,2020-04-05
2020-06-05T070051,Flagler-04/05/2020,2020-04-11,Flagler,Florida,0,0,0,258,15,273,0.0549450549450549,0,12,11765,2020-04-05
2020-06-05T070051,Gadsden-04/05/2020,2020-04-11,Gadsden,Florida,0,0,0,80,12,92,0.130434782608696,5.66037735849057,20,11778,2020-04-05
2020-06-05T070051,Gilchrist-04/05/2020,2020-04-11,Gilchrist,Florida,0,0,0,50,3,53,0.0566037735849057,0,1,11791,2020-04-05
2020-06-05T070051,Glades-04/05/2020,2020-04-11,Glades,Florida,0,0,0,18,0,18,0,0,1,11804,2020-04-05
2020-06-05T070051,Hamilton-04/05/2020,2020-04-11,Hamilton,Florida,3,0,0,31,2,33,0.0606060606060606,0,3,11817,2020-04-05
2020-06-05T070051,Hardee-04/05/2020,2020-04-11,Hardee,Florida,1,0,0,26,0,26,0,13.75,2,11830,2020-04-05
2020-06-05T070051,Hendry-04/05/2020,2020-04-11,Hendry,Florida,7,0,0,69,11,80,0.1375,5.59440559440559,17,11843,2020-04-05
2020-06-05T070051,Hernando-04/05/2020,2020-04-11,Hernando,Florida,0,0,0,404,24,428,0.0560747663551402,10.1604278074866,12,11856,2020-04-05
2020-06-05T070051,Highlands-04/05/2020,2020-04-11,Highlands,Florida,0,0,0,167,19,186,0.102150537634409,5.58757203708344,11,11869,2020-04-05
2020-06-05T070051,Hillsborough-04/05/2020,2020-04-11,Hillsborough,Florida,21,0,0,3752,225,3977,0.0565753080211214,2.7027027027027,139,11882,2020-04-05
2020-06-05T070051,Holmes-04/05/2020,2020-04-11,Holmes,Florida,0,0,0,36,1,37,0.027027027027027,5.84958217270195,1,11895,2020-04-05
2020-06-05T070051,Indian River-04/05/2020,2020-04-11,Indian River,Florida,0,0,0,338,20,358,0.0558659217877095,2.53164556962025,8,11908,2020-04-05
2020-06-05T070051,Jackson-04/05/2020,2020-04-11,Jackson,Florida,2,0,0,77,2,79,0.0253164556962025,26.3157894736842,5,11921,2020-04-05
2020-06-05T070051,Lafayette-04/05/2020,2020-04-11,Lafayette,Florida,0,0,0,13,1,14,0.0714285714285714,5.51876379690949,0,11934,2020-04-05
2020-06-05T070051,Lake-04/05/2020,2020-04-11,Lake,Florida,2,0,0,855,50,905,0.0552486187845304,11.9852164730729,26,11947,2020-04-05
2020-06-05T070051,Lee-04/05/2020,2020-04-11,Lee,Florida,17,0,0,1667,223,1890,0.117989417989418,9.07911802853437,144,11960,2020-04-05
2020-06-05T070051,Leon-04/05/2020,2020-04-11,Leon,Florida,5,0,0,697,70,767,0.091264667535854,4.27350427350427,84,11973,2020-04-05
2020-06-05T070051,Liberty-04/05/2020,2020-04-11,Liberty,Florida,0,0,0,11,1,12,0.0833333333333333,12.280701754386,2,11986,2020-04-05
2020-06-05T070051,Madison-04/05/2020,2020-04-11,Madison,Florida,0,0,0,50,7,57,0.12280701754386,13.1818181818182,3,11999,2020-04-05
2020-06-05T070051,Manatee-04/05/2020,2020-04-11,Manatee,Florida,10,0,0,569,88,657,0.133942161339422,6.10889774236388,127,12012,2020-04-05
2020-06-05T070051,Marion-04/05/2020,2020-04-11,Marion,Florida,0,0,0,708,46,754,0.0610079575596817,11.8421052631579,28,12025,2020-04-05
2020-06-05T070051,Martin-04/05/2020,2020-04-11,Martin,Florida,5,0,0,400,53,453,0.116997792494481,6.32411067193676,28,12038,2020-04-05
2020-06-05T070051,Nassau-04/05/2020,2020-04-11,Nassau,Florida,0,0,0,296,11,307,0.0358306188925081,4.93273542600897,5,12051,2020-04-05
2020-06-05T070051,Okaloosa-04/05/2020,2020-04-11,Okaloosa,Florida,1,0,0,634,33,667,0.0494752623688156,2.24719101123596,37,12064,2020-04-05
2020-06-05T070051,Okeechobee-04/05/2020,2020-04-11,Okeechobee,Florida,0,0,0,87,2,89,0.0224719101123595,7.16442492451276,0,12077,2020-04-05
2020-06-05T070051,Orange-04/05/2020,2020-04-11,Orange,Florida,10,0,0,3374,262,3636,0.0720572057205721,10.2061855670103,201,12090,2020-04-05
2020-06-05T070051,Osceola-04/05/2020,2020-04-11,Osceola,Florida,2,0,0,869,98,967,0.10134436401241,12.2085889570552,78,12103,2020-04-05
2020-06-05T070051,Palm Beach-04/05/2020,2020-04-11,Palm Beach,Florida,37,0,0,4255,594,4849,0.122499484429779,4.96277915632754,487,12116,2020-04-05
2020-06-05T070051,Pasco-04/05/2020,2020-04-11,Pasco,Florida,2,0,0,1146,61,1207,0.0505385252692626,4.11010558069382,36,12129,2020-04-05
2020-06-05T070051,Pinellas-04/05/2020,2020-04-11,Pinellas,Florida,7,0,0,2535,108,2643,0.0408626560726447,5.6422569027611,89,12142,2020-04-05
2020-06-05T070051,Polk-04/05/2020,2020-04-11,Polk,Florida,11,0,0,1569,93,1662,0.055956678700361,5.55555555555556,57,12155,2020-04-05
2020-06-05T070051,Putnam-04/05/2020,2020-04-11,Putnam,Florida,0,0,0,270,15,285,0.0526315789473684,0,19,12168,2020-04-05
2020-06-05T070051,Santa Rosa-04/05/2020,2020-04-11,Santa Rosa,Florida,1,0,0,889,57,946,0.0602536997885835,6.02536997885835,22,12181,2020-04-05
2020-06-05T070051,Sarasota-04/05/2020,2020-04-11,Sarasota,Florida,6,0,0,915,86,1001,0.0859140859140859,8.56573705179283,32,12194,2020-04-05
2020-06-05T070051,Seminole-04/05/2020,2020-04-11,Seminole,Florida,1,0,0,919,72,991,0.0726538849646821,7.17171717171717,52,12207,2020-04-05
2020-06-05T070051,St. Johns-04/05/2020,2020-04-11,St. Johns,Florida,1,0,0,1256,35,1291,0.0271107668474051,2.63565891472868,11,12220,2020-04-05
2020-06-05T070051,St. Lucie-04/05/2020,2020-04-11,St. Lucie,Florida,6,0,0,736,68,804,0.0845771144278607,8.42627013630731,48,12233,2020-04-05
2020-06-05T070051,Sumter-04/05/2020,2020-04-11,Sumter,Florida,0,0,0,466,34,500,0.068,14.5299145299145,20,12246,2020-04-05
2020-06-05T070051,Suwannee-04/05/2020,2020-04-11,Suwannee,Florida,1,0,0,116,50,166,0.301204819277108,30.5389221556886,27,12259,2020-04-05
2020-06-05T070051,Taylor-04/05/2020,2020-04-11,Taylor,Florida,0,0,0,72,1,73,0.0136986301369863,1.35135135135135,0,12272,2020-04-05
2020-06-05T070051,Unknown-04/05/2020,2020-04-11,Unknown,Florida,0,0,0,9,0,9,0,5.58598028477547,0,12285,2020-04-05
2020-06-05T070051,Volusia-04/05/2020,2020-04-11,Volusia,Florida,4,0,0,859,50,909,0.055005500550055,1.33333333333333,47,12298,2020-04-05
2020-06-05T070051,Walton-04/05/2020,2020-04-11,Walton,Florida,0,0,0,140,6,146,0.0410958904109589,7.5,4,12311,2020-04-05
2020-06-05T070051,Washington-04/05/2020,2020-04-11,Washington,Florida,2,0,0,37,3,40,0.075,1.80722891566265,3,12324,2020-04-05
2020-06-05T070051,Alachua-04/12/2020,2020-04-18,Alachua,Florida,1,0,0,1092,24,1116,0.021505376344086,0,24,11558,2020-04-12
2020-06-05T070051,Baker-04/12/2020,2020-04-18,Baker,Florida,0,0,0,54,0,54,0,6.31229235880399,3,11571,2020-04-12
2020-06-05T070051,Bay-04/12/2020,2020-04-18,Bay,Florida,3,0,0,282,19,301,0.0631229235880399,3.77358490566038,9,11584,2020-04-12
2020-06-05T070051,Brevard-04/12/2020,2020-04-18,Brevard,Florida,5,0,0,3062,83,3145,0.0263910969793323,10.2472757753562,39,11597,2020-04-12
2020-06-05T070051,Broward-04/12/2020,2020-04-18,Broward,Florida,26,0,0,8520,981,9501,0.103252289232712,3.84615384615385,704,11610,2020-04-12
2020-06-05T070051,Calhoun-04/12/2020,2020-04-18,Calhoun,Florida,0,0,0,25,1,26,0.0384615384615385,6.99708454810496,1,11623,2020-04-12
2020-06-05T070051,Charlotte-04/12/2020,2020-04-18,Charlotte,Florida,3,0,0,316,25,341,0.0733137829912024,4.54545454545455,46,11636,2020-04-12
2020-06-05T070051,Citrus-04/12/2020,2020-04-18,Citrus,Florida,1,0,0,334,16,350,0.0457142857142857,7.55395683453237,11,11649,2020-04-12
2020-06-05T070051,Clay-04/12/2020,2020-04-18,Clay,Florida,1,0,0,751,64,815,0.0785276073619632,11.6515837104072,52,11662,2020-04-12
2020-06-05T070051,Collier-04/12/2020,2020-04-18,Collier,Florida,14,0,0,775,103,878,0.117312072892938,9.74025974025974,72,11675,2020-04-12
2020-06-05T070051,Columbia-04/12/2020,2020-04-18,Columbia,Florida,1,0,0,139,15,154,0.0974025974025974,13.669239652343,11,11688,2020-04-12
2020-06-05T070051,Dade-04/12/2020,2020-04-18,Dade,Florida,62,0,0,14069,2219,16288,0.136235265225933,2.96296296296296,1854,11701,2020-04-12
