timestamp,date,county,state,frequency,object_id
2020-11-01T110054,2020-03-01,Alachua,Florida,0,674303
2020-11-01T110054,2020-03-01,Baker,Florida,0,674304
2020-11-01T110054,2020-03-01,Bay,Florida,0,674305
2020-11-01T110054,2020-03-01,Bradford,Florida,0,674306
2020-11-01T110054,2020-03-01,Brevard,Florida,0,674307
2020-11-01T110054,2020-03-01,Broward,Florida,0,674308
2020-11-01T110054,2020-03-01,Calhoun,Florida,0,674309
2020-11-01T110054,2020-03-01,Charlotte,Florida,0,674310
2020-11-01T110054,2020-03-01,Citrus,Florida,0,674311
2020-11-01T110054,2020-03-01,Clay,Florida,0,674312
2020-11-01T110054,2020-03-01,Collier,Florida,0,674313
2020-11-01T110054,2020-03-01,Columbia,Florida,0,674314
2020-11-01T110054,2020-03-01,Dade,Florida,0,674315
2020-11-01T110054,2020-03-01,Desoto,Florida,0,674316
2020-11-01T110054,2020-03-01,Dixie,Florida,0,674317
2020-11-01T110054,2020-03-01,Duval,Florida,0,674318
2020-11-01T110054,2020-03-01,Escambia,Florida,0,674319
2020-11-01T110054,2020-03-01,Flagler,Florida,0,674320
2020-11-01T110054,2020-03-01,Franklin,Florida,0,674321
2020-11-01T110054,2020-03-01,Gadsden,Florida,0,674322
2020-11-01T110054,2020-03-01,Gilchrist,Florida,0,674323
2020-11-01T110054,2020-03-01,Glades,Florida,0,674324
2020-11-01T110054,2020-03-01,Gulf,Florida,0,674325
2020-11-01T110054,2020-03-01,Hamilton,Florida,0,674326
2020-11-01T110054,2020-03-01,Hardee,Florida,0,674327
2020-11-01T110054,2020-03-01,Hendry,Florida,0,674328
2020-11-01T110054,2020-03-01,Hernando,Florida,0,674329
2020-11-01T110054,2020-03-01,Highlands,Florida,0,674330
2020-11-01T110054,2020-03-01,Hillsborough,Florida,0,674331
2020-11-01T110054,2020-03-01,Holmes,Florida,0,674332
2020-11-01T110054,2020-03-01,Indian River,Florida,0,674333
2020-11-01T110054,2020-03-01,Jackson,Florida,0,674334
2020-11-01T110054,2020-03-01,Jefferson,Florida,0,674335
2020-11-01T110054,2020-03-01,Lafayette,Florida,0,674336
2020-11-01T110054,2020-03-01,Lake,Florida,0,674337
2020-11-01T110054,2020-03-01,Lee,Florida,0,674338
2020-11-01T110054,2020-03-01,Leon,Florida,0,674339
2020-11-01T110054,2020-03-01,Levy,Florida,0,674340
2020-11-01T110054,2020-03-01,Liberty,Florida,0,674341
2020-11-01T110054,2020-03-01,Madison,Florida,0,674342
2020-11-01T110054,2020-03-01,Manatee,Florida,0,674343
2020-11-01T110054,2020-03-01,Marion,Florida,0,674344
2020-11-01T110054,2020-03-01,Martin,Florida,0,674345
2020-11-01T110054,2020-03-01,Monroe,Florida,0,674346
2020-11-01T110054,2020-03-01,Nassau,Florida,0,674347
2020-11-01T110054,2020-03-01,Okaloosa,Florida,0,674348
2020-11-01T110054,2020-03-01,Okeechobee,Florida,0,674349
2020-11-01T110054,2020-03-01,Orange,Florida,0,674350
2020-11-01T110054,2020-03-01,Osceola,Florida,0,674351
2020-11-01T110054,2020-03-01,Palm Beach,Florida,0,674352
2020-11-01T110054,2020-03-01,Pasco,Florida,0,674353
2020-11-01T110054,2020-03-01,Pinellas,Florida,0,674354
2020-11-01T110054,2020-03-01,Polk,Florida,0,674355
2020-11-01T110054,2020-03-01,Putnam,Florida,0,674356
2020-11-01T110054,2020-03-01,St. Johns,Florida,0,674357
2020-11-01T110054,2020-03-01,St. Lucie,Florida,0,674358
2020-11-01T110054,2020-03-01,Santa Rosa,Florida,0,674359
2020-11-01T110054,2020-03-01,Sarasota,Florida,0,674360
2020-11-01T110054,2020-03-01,Seminole,Florida,0,674361
2020-11-01T110054,2020-03-01,Sumter,Florida,0,674362
2020-11-01T110054,2020-03-01,Suwannee,Florida,0,674363
2020-11-01T110054,2020-03-01,Taylor,Florida,0,674364
2020-11-01T110054,2020-03-01,Union,Florida,0,674365
2020-11-01T110054,2020-03-01,Volusia,Florida,0,674366
2020-11-01T110054,2020-03-01,Wakulla,Florida,0,674367
2020-11-01T110054,2020-03-01,Walton,Florida,0,674368
2020-11-01T110054,2020-03-01,Washington,Florida,0,674369
2020-11-01T110054,2020-03-01,Unknown,Florida,0,674370
2020-11-01T110054,2020-03-02,Hillsborough,Florida,1,674371
2020-11-01T110054,2020-03-02,Manatee,Florida,1,674372
2020-11-01T110054,2020-03-03,Gadsden,Florida,1,674373
2020-11-01T110054,2020-03-04,Dade,Florida,1,674374
2020-11-01T110054,2020-03-04,Leon,Florida,1,674375
2020-11-01T110054,2020-03-04,Okaloosa,Florida,1,674376
2020-11-01T110054,2020-03-04,Palm Beach,Florida,1,674377
2020-11-01T110054,2020-03-05,Santa Rosa,Florida,1,674378
2020-11-01T110054,2020-03-07,Broward,Florida,2,674379
2020-11-01T110054,2020-03-07,Lee,Florida,2,674380
2020-11-01T110054,2020-03-08,Volusia,Florida,1,674381
2020-11-01T110054,2020-03-09,Broward,Florida,1,674382
2020-11-01T110054,2020-03-09,Charlotte,Florida,1,674383
2020-11-01T110054,2020-03-09,Manatee,Florida,1,674384
2020-11-01T110054,2020-03-09,Okaloosa,Florida,1,674385
2020-11-01T110054,2020-03-09,Volusia,Florida,1,674386
2020-11-01T110054,2020-03-10,Broward,Florida,1,674387
2020-11-01T110054,2020-03-10,Nassau,Florida,1,674388
2020-11-01T110054,2020-03-11,Collier,Florida,3,674389
2020-11-01T110054,2020-03-11,Pasco,Florida,1,674390
2020-11-01T110054,2020-03-11,Pinellas,Florida,2,674391
2020-11-01T110054,2020-03-12,Broward,Florida,3,674392
2020-11-01T110054,2020-03-12,Dade,Florida,1,674393
2020-11-01T110054,2020-03-12,Seminole,Florida,1,674394
2020-11-01T110054,2020-03-13,Alachua,Florida,1,674395
2020-11-01T110054,2020-03-13,Broward,Florida,4,674396
2020-11-01T110054,2020-03-13,Clay,Florida,1,674397
2020-11-01T110054,2020-03-13,Dade,Florida,2,674398
2020-11-01T110054,2020-03-13,Duval,Florida,1,674399
2020-11-01T110054,2020-03-13,Hillsborough,Florida,1,674400
2020-11-01T110054,2020-03-13,Lake,Florida,1,674401
2020-11-01T110054,2020-03-13,Lee,Florida,1,674402
2020-11-01T110054,2020-03-13,Orange,Florida,3,674403
2020-11-01T110054,2020-03-13,Osceola,Florida,2,674404
2020-11-01T110054,2020-03-13,Palm Beach,Florida,1,674405
2020-11-01T110054,2020-03-13,Sarasota,Florida,1,674406
2020-11-01T110054,2020-03-13,Volusia,Florida,1,674407
2020-11-01T110054,2020-03-14,Broward,Florida,10,674408
2020-11-01T110054,2020-03-14,Clay,Florida,2,674409
2020-11-01T110054,2020-03-14,Dade,Florida,10,674410
2020-11-01T110054,2020-03-14,Hillsborough,Florida,3,674411
2020-11-01T110054,2020-03-14,Lee,Florida,1,674412
2020-11-01T110054,2020-03-14,Manatee,Florida,2,674413
2020-11-01T110054,2020-03-14,Osceola,Florida,1,674414
2020-11-01T110054,2020-03-14,Palm Beach,Florida,3,674415
2020-11-01T110054,2020-03-14,Pasco,Florida,1,674416
2020-11-01T110054,2020-03-14,Seminole,Florida,3,674417
2020-11-01T110054,2020-03-14,St. Johns,Florida,1,674418
2020-11-01T110054,2020-03-14,Volusia,Florida,3,674419
2020-11-01T110054,2020-03-15,Broward,Florida,15,674420
2020-11-01T110054,2020-03-15,Citrus,Florida,1,674421
2020-11-01T110054,2020-03-15,Collier,Florida,2,674422
2020-11-01T110054,2020-03-15,Dade,Florida,7,674423
2020-11-01T110054,2020-03-15,Duval,Florida,3,674424
2020-11-01T110054,2020-03-15,Lee,Florida,1,674425
2020-11-01T110054,2020-03-15,Orange,Florida,1,674426
2020-11-01T110054,2020-03-15,Volusia,Florida,1,674427
2020-11-01T110054,2020-03-16,Broward,Florida,6,674428
2020-11-01T110054,2020-03-16,Collier,Florida,1,674429
2020-11-01T110054,2020-03-16,Dade,Florida,4,674430
2020-11-01T110054,2020-03-16,Duval,Florida,1,674431
2020-11-01T110054,2020-03-16,Escambia,Florida,1,674432
2020-11-01T110054,2020-03-16,Lee,Florida,1,674433
2020-11-01T110054,2020-03-16,Manatee,Florida,1,674434
2020-11-01T110054,2020-03-16,Orange,Florida,2,674435
2020-11-01T110054,2020-03-16,Osceola,Florida,1,674436
2020-11-01T110054,2020-03-16,Palm Beach,Florida,4,674437
2020-11-01T110054,2020-03-16,Pinellas,Florida,2,674438
2020-11-01T110054,2020-03-16,Sarasota,Florida,1,674439
2020-11-01T110054,2020-03-16,St. Johns,Florida,1,674440
2020-11-01T110054,2020-03-16,Volusia,Florida,1,674441
2020-11-01T110054,2020-03-17,Alachua,Florida,2,674442
2020-11-01T110054,2020-03-17,Brevard,Florida,1,674443
2020-11-01T110054,2020-03-17,Broward,Florida,8,674444
2020-11-01T110054,2020-03-17,Citrus,Florida,1,674445
2020-11-01T110054,2020-03-17,Clay,Florida,1,674446
2020-11-01T110054,2020-03-17,Collier,Florida,1,674447
2020-11-01T110054,2020-03-17,Dade,Florida,24,674448
2020-11-01T110054,2020-03-17,Duval,Florida,3,674449
2020-11-01T110054,2020-03-17,Hillsborough,Florida,5,674450
2020-11-01T110054,2020-03-17,Lake,Florida,1,674451
2020-11-01T110054,2020-03-17,Lee,Florida,2,674452
2020-11-01T110054,2020-03-17,Manatee,Florida,2,674453
2020-11-01T110054,2020-03-17,Okaloosa,Florida,1,674454
2020-11-01T110054,2020-03-17,Orange,Florida,1,674455
2020-11-01T110054,2020-03-17,Osceola,Florida,2,674456
2020-11-01T110054,2020-03-17,Palm Beach,Florida,3,674457
2020-11-01T110054,2020-03-17,Pinellas,Florida,1,674458
2020-11-01T110054,2020-03-17,Polk,Florida,1,674459
2020-11-01T110054,2020-03-17,Seminole,Florida,1,674460
2020-11-01T110054,2020-03-17,Volusia,Florida,1,674461
2020-11-01T110054,2020-03-18,Alachua,Florida,3,674462
2020-11-01T110054,2020-03-18,Brevard,Florida,1,674463
2020-11-01T110054,2020-03-18,Broward,Florida,27,674464
2020-11-01T110054,2020-03-18,Citrus,Florida,1,674465
2020-11-01T110054,2020-03-18,Collier,Florida,4,674466
2020-11-01T110054,2020-03-18,Dade,Florida,23,674467
2020-11-01T110054,2020-03-18,Duval,Florida,3,674468
2020-11-01T110054,2020-03-18,Hillsborough,Florida,2,674469
2020-11-01T110054,2020-03-18,Lee,Florida,2,674470
2020-11-01T110054,2020-03-18,Leon,Florida,2,674471
2020-11-01T110054,2020-03-18,Manatee,Florida,1,674472
2020-11-01T110054,2020-03-18,Okaloosa,Florida,1,674473
2020-11-01T110054,2020-03-18,Orange,Florida,5,674474
2020-11-01T110054,2020-03-18,Osceola,Florida,2,674475
2020-11-01T110054,2020-03-18,Palm Beach,Florida,8,674476
2020-11-01T110054,2020-03-18,Pasco,Florida,1,674477
2020-11-01T110054,2020-03-18,Pinellas,Florida,7,674478
2020-11-01T110054,2020-03-18,Polk,Florida,1,674479
2020-11-01T110054,2020-03-18,Santa Rosa,Florida,1,674480
2020-11-01T110054,2020-03-18,Seminole,Florida,2,674481
2020-11-01T110054,2020-03-18,St. Johns,Florida,1,674482
2020-11-01T110054,2020-03-18,Sumter,Florida,1,674483
2020-11-01T110054,2020-03-19,Alachua,Florida,2,674484
2020-11-01T110054,2020-03-19,Brevard,Florida,1,674485
2020-11-01T110054,2020-03-19,Broward,Florida,13,674486
2020-11-01T110054,2020-03-19,Collier,Florida,5,674487
2020-11-01T110054,2020-03-19,Dade,Florida,18,674488
2020-11-01T110054,2020-03-19,Duval,Florida,1,674489
2020-11-01T110054,2020-03-19,Hernando,Florida,4,674490
2020-11-01T110054,2020-03-19,Hillsborough,Florida,5,674491
2020-11-01T110054,2020-03-19,Indian River,Florida,1,674492
2020-11-01T110054,2020-03-19,Lake,Florida,1,674493
2020-11-01T110054,2020-03-19,Lee,Florida,2,674494
2020-11-01T110054,2020-03-19,Manatee,Florida,1,674495
2020-11-01T110054,2020-03-19,Martin,Florida,1,674496
2020-11-01T110054,2020-03-19,Okaloosa,Florida,1,674497
2020-11-01T110054,2020-03-19,Orange,Florida,3,674498
2020-11-01T110054,2020-03-19,Osceola,Florida,3,674499
2020-11-01T110054,2020-03-19,Palm Beach,Florida,4,674500
2020-11-01T110054,2020-03-19,Pasco,Florida,2,674501
2020-11-01T110054,2020-03-19,Pinellas,Florida,4,674502
2020-11-01T110054,2020-03-19,Polk,Florida,2,674503
2020-11-01T110054,2020-03-19,Sarasota,Florida,1,674504
2020-11-01T110054,2020-03-19,Sumter,Florida,1,674505
2020-11-01T110054,2020-03-20,Alachua,Florida,5,674506
2020-11-01T110054,2020-03-20,Baker,Florida,1,674507
2020-11-01T110054,2020-03-20,Brevard,Florida,1,674508
2020-11-01T110054,2020-03-20,Broward,Florida,31,674509
2020-11-01T110054,2020-03-20,Charlotte,Florida,1,674510
2020-11-01T110054,2020-03-20,Citrus,Florida,2,674511
2020-11-01T110054,2020-03-20,Clay,Florida,1,674512
2020-11-01T110054,2020-03-20,Collier,Florida,8,674513
2020-11-01T110054,2020-03-20,Dade,Florida,21,674514
2020-11-01T110054,2020-03-20,Duval,Florida,4,674515
2020-11-01T110054,2020-03-20,Hillsborough,Florida,14,674516
2020-11-01T110054,2020-03-20,Indian River,Florida,2,674517
2020-11-01T110054,2020-03-20,Lee,Florida,1,674518
2020-11-01T110054,2020-03-20,Manatee,Florida,1,674519
2020-11-01T110054,2020-03-20,Monroe,Florida,1,674520
2020-11-01T110054,2020-03-20,Okaloosa,Florida,4,674521
2020-11-01T110054,2020-03-20,Orange,Florida,5,674522
2020-11-01T110054,2020-03-20,Palm Beach,Florida,13,674523
2020-11-01T110054,2020-03-20,Pasco,Florida,2,674524
2020-11-01T110054,2020-03-20,Pinellas,Florida,4,674525
2020-11-01T110054,2020-03-20,Polk,Florida,6,674526
2020-11-01T110054,2020-03-20,Putnam,Florida,1,674527
2020-11-01T110054,2020-03-20,Santa Rosa,Florida,1,674528
2020-11-01T110054,2020-03-20,Sarasota,Florida,2,674529
2020-11-01T110054,2020-03-20,Seminole,Florida,3,674530
2020-11-01T110054,2020-03-20,St. Johns,Florida,4,674531
2020-11-01T110054,2020-03-20,Volusia,Florida,1,674532
2020-11-01T110054,2020-03-20,Walton,Florida,2,674533
2020-11-01T110054,2020-03-21,Alachua,Florida,13,674534
2020-11-01T110054,2020-03-21,Brevard,Florida,1,674535
2020-11-01T110054,2020-03-21,Broward,Florida,38,674536
2020-11-01T110054,2020-03-21,Citrus,Florida,2,674537
2020-11-01T110054,2020-03-21,Clay,Florida,1,674538
2020-11-01T110054,2020-03-21,Collier,Florida,1,674539
2020-11-01T110054,2020-03-21,Columbia,Florida,1,674540
2020-11-01T110054,2020-03-21,Dade,Florida,48,674541
2020-11-01T110054,2020-03-21,Duval,Florida,15,674542
2020-11-01T110054,2020-03-21,Hernando,Florida,1,674543
2020-11-01T110054,2020-03-21,Highlands,Florida,1,674544
2020-11-01T110054,2020-03-21,Hillsborough,Florida,15,674545
2020-11-01T110054,2020-03-21,Indian River,Florida,2,674546
2020-11-01T110054,2020-03-21,Lake,Florida,2,674547
2020-11-01T110054,2020-03-21,Lee,Florida,4,674548
2020-11-01T110054,2020-03-21,Leon,Florida,1,674549
2020-11-01T110054,2020-03-21,Manatee,Florida,2,674550
2020-11-01T110054,2020-03-21,Marion,Florida,2,674551
2020-11-01T110054,2020-03-21,Okaloosa,Florida,3,674552
2020-11-01T110054,2020-03-21,Orange,Florida,4,674553
2020-11-01T110054,2020-03-21,Osceola,Florida,8,674554
2020-11-01T110054,2020-03-21,Palm Beach,Florida,14,674555
2020-11-01T110054,2020-03-21,Pinellas,Florida,6,674556
2020-11-01T110054,2020-03-21,Polk,Florida,1,674557
2020-11-01T110054,2020-03-21,Sarasota,Florida,6,674558
2020-11-01T110054,2020-03-21,Seminole,Florida,4,674559
2020-11-01T110054,2020-03-21,St. Johns,Florida,2,674560
2020-11-01T110054,2020-03-21,St. Lucie,Florida,1,674561
2020-11-01T110054,2020-03-21,Sumter,Florida,2,674562
2020-11-01T110054,2020-03-21,Volusia,Florida,2,674563
2020-11-01T110054,2020-03-22,Alachua,Florida,5,674564
2020-11-01T110054,2020-03-22,Baker,Florida,2,674565
2020-11-01T110054,2020-03-22,Bradford,Florida,1,674566
2020-11-01T110054,2020-03-22,Brevard,Florida,2,674567
2020-11-01T110054,2020-03-22,Broward,Florida,67,674568
2020-11-01T110054,2020-03-22,Charlotte,Florida,1,674569
2020-11-01T110054,2020-03-22,Citrus,Florida,1,674570
2020-11-01T110054,2020-03-22,Clay,Florida,2,674571
2020-11-01T110054,2020-03-22,Collier,Florida,5,674572
2020-11-01T110054,2020-03-22,Columbia,Florida,1,674573
2020-11-01T110054,2020-03-22,Dade,Florida,83,674574
2020-11-01T110054,2020-03-22,Desoto,Florida,1,674575
2020-11-01T110054,2020-03-22,Duval,Florida,6,674576
2020-11-01T110054,2020-03-22,Escambia,Florida,4,674577
2020-11-01T110054,2020-03-22,Flagler,Florida,3,674578
2020-11-01T110054,2020-03-22,Highlands,Florida,1,674579
2020-11-01T110054,2020-03-22,Hillsborough,Florida,14,674580
2020-11-01T110054,2020-03-22,Indian River,Florida,2,674581
2020-11-01T110054,2020-03-22,Lake,Florida,3,674582
2020-11-01T110054,2020-03-22,Lee,Florida,10,674583
2020-11-01T110054,2020-03-22,Leon,Florida,1,674584
2020-11-01T110054,2020-03-22,Manatee,Florida,1,674585
2020-11-01T110054,2020-03-22,Marion,Florida,1,674586
2020-11-01T110054,2020-03-22,Martin,Florida,1,674587
2020-11-01T110054,2020-03-22,Monroe,Florida,1,674588
2020-11-01T110054,2020-03-22,Okaloosa,Florida,2,674589
2020-11-01T110054,2020-03-22,Orange,Florida,9,674590
2020-11-01T110054,2020-03-22,Osceola,Florida,2,674591
2020-11-01T110054,2020-03-22,Palm Beach,Florida,27,674592
2020-11-01T110054,2020-03-22,Pasco,Florida,5,674593
2020-11-01T110054,2020-03-22,Pinellas,Florida,9,674594
2020-11-01T110054,2020-03-22,Putnam,Florida,1,674595
2020-11-01T110054,2020-03-22,Sarasota,Florida,5,674596
2020-11-01T110054,2020-03-22,Seminole,Florida,3,674597
2020-11-01T110054,2020-03-22,St. Johns,Florida,8,674598
2020-11-01T110054,2020-03-22,St. Lucie,Florida,2,674599
2020-11-01T110054,2020-03-22,Sumter,Florida,4,674600
2020-11-01T110054,2020-03-22,Volusia,Florida,2,674601
2020-11-01T110054,2020-03-23,Alachua,Florida,2,674602
2020-11-01T110054,2020-03-23,Broward,Florida,40,674603
2020-11-01T110054,2020-03-23,Collier,Florida,2,674604
2020-11-01T110054,2020-03-23,Columbia,Florida,1,674605
2020-11-01T110054,2020-03-23,Dade,Florida,38,674606
2020-11-01T110054,2020-03-23,Duval,Florida,7,674607
2020-11-01T110054,2020-03-23,Escambia,Florida,4,674608
2020-11-01T110054,2020-03-23,Flagler,Florida,1,674609
2020-11-01T110054,2020-03-23,Highlands,Florida,1,674610
2020-11-01T110054,2020-03-23,Hillsborough,Florida,17,674611
2020-11-01T110054,2020-03-23,Indian River,Florida,2,674612
2020-11-01T110054,2020-03-23,Lake,Florida,3,674613
2020-11-01T110054,2020-03-23,Lee,Florida,1,674614
2020-11-01T110054,2020-03-23,Manatee,Florida,3,674615
2020-11-01T110054,2020-03-23,Marion,Florida,1,674616
2020-11-01T110054,2020-03-23,Martin,Florida,2,674617
2020-11-01T110054,2020-03-23,Orange,Florida,11,674618
2020-11-01T110054,2020-03-23,Osceola,Florida,2,674619
2020-11-01T110054,2020-03-23,Palm Beach,Florida,7,674620
2020-11-01T110054,2020-03-23,Pasco,Florida,1,674621
2020-11-01T110054,2020-03-23,Pinellas,Florida,4,674622
2020-11-01T110054,2020-03-23,Polk,Florida,3,674623
2020-11-01T110054,2020-03-23,Santa Rosa,Florida,1,674624
2020-11-01T110054,2020-03-23,Sarasota,Florida,3,674625
2020-11-01T110054,2020-03-23,Seminole,Florida,4,674626
2020-11-01T110054,2020-03-23,St. Johns,Florida,3,674627
2020-11-01T110054,2020-03-23,St. Lucie,Florida,2,674628
2020-11-01T110054,2020-03-23,Sumter,Florida,5,674629
2020-11-01T110054,2020-03-23,Volusia,Florida,3,674630
2020-11-01T110054,2020-03-23,Walton,Florida,2,674631
2020-11-01T110054,2020-03-24,Alachua,Florida,9,674632
2020-11-01T110054,2020-03-24,Baker,Florida,1,674633
2020-11-01T110054,2020-03-24,Brevard,Florida,3,674634
2020-11-01T110054,2020-03-24,Broward,Florida,40,674635
2020-11-01T110054,2020-03-24,Clay,Florida,5,674636
2020-11-01T110054,2020-03-24,Collier,Florida,5,674637
2020-11-01T110054,2020-03-24,Dade,Florida,87,674638
2020-11-01T110054,2020-03-24,Duval,Florida,1,674639
2020-11-01T110054,2020-03-24,Escambia,Florida,5,674640
2020-11-01T110054,2020-03-24,Flagler,Florida,1,674641
2020-11-01T110054,2020-03-24,Hernando,Florida,3,674642
2020-11-01T110054,2020-03-24,Highlands,Florida,2,674643
2020-11-01T110054,2020-03-24,Hillsborough,Florida,17,674644
2020-11-01T110054,2020-03-24,Indian River,Florida,2,674645
2020-11-01T110054,2020-03-24,Lake,Florida,4,674646
2020-11-01T110054,2020-03-24,Lee,Florida,9,674647
2020-11-01T110054,2020-03-24,Leon,Florida,2,674648
2020-11-01T110054,2020-03-24,Manatee,Florida,5,674649
2020-11-01T110054,2020-03-24,Marion,Florida,1,674650
2020-11-01T110054,2020-03-24,Monroe,Florida,4,674651
2020-11-01T110054,2020-03-24,Okaloosa,Florida,1,674652
2020-11-01T110054,2020-03-24,Orange,Florida,20,674653
2020-11-01T110054,2020-03-24,Osceola,Florida,9,674654
2020-11-01T110054,2020-03-24,Palm Beach,Florida,14,674655
2020-11-01T110054,2020-03-24,Pasco,Florida,3,674656
2020-11-01T110054,2020-03-24,Pinellas,Florida,4,674657
2020-11-01T110054,2020-03-24,Polk,Florida,2,674658
2020-11-01T110054,2020-03-24,Putnam,Florida,2,674659
2020-11-01T110054,2020-03-24,Santa Rosa,Florida,2,674660
2020-11-01T110054,2020-03-24,Sarasota,Florida,1,674661
2020-11-01T110054,2020-03-24,Seminole,Florida,7,674662
2020-11-01T110054,2020-03-24,St. Johns,Florida,3,674663
2020-11-01T110054,2020-03-24,St. Lucie,Florida,2,674664
2020-11-01T110054,2020-03-24,Sumter,Florida,2,674665
2020-11-01T110054,2020-03-24,Volusia,Florida,4,674666
2020-11-01T110054,2020-03-24,Walton,Florida,1,674667
2020-11-01T110054,2020-03-25,Alachua,Florida,1,674668
2020-11-01T110054,2020-03-25,Baker,Florida,1,674669
2020-11-01T110054,2020-03-25,Bay,Florida,2,674670
2020-11-01T110054,2020-03-25,Brevard,Florida,1,674671
2020-11-01T110054,2020-03-25,Broward,Florida,120,674672
2020-11-01T110054,2020-03-25,Clay,Florida,4,674673
2020-11-01T110054,2020-03-25,Collier,Florida,15,674674
2020-11-01T110054,2020-03-25,Dade,Florida,149,674675
2020-11-01T110054,2020-03-25,Desoto,Florida,3,674676
2020-11-01T110054,2020-03-25,Duval,Florida,8,674677
2020-11-01T110054,2020-03-25,Escambia,Florida,4,674678
2020-11-01T110054,2020-03-25,Flagler,Florida,1,674679
2020-11-01T110054,2020-03-25,Hillsborough,Florida,33,674680
2020-11-01T110054,2020-03-25,Lake,Florida,3,674681
2020-11-01T110054,2020-03-25,Lee,Florida,13,674682
2020-11-01T110054,2020-03-25,Leon,Florida,1,674683
2020-11-01T110054,2020-03-25,Manatee,Florida,2,674684
2020-11-01T110054,2020-03-25,Martin,Florida,3,674685
2020-11-01T110054,2020-03-25,Monroe,Florida,4,674686
2020-11-01T110054,2020-03-25,Nassau,Florida,3,674687
2020-11-01T110054,2020-03-25,Okaloosa,Florida,4,674688
2020-11-01T110054,2020-03-25,Orange,Florida,23,674689
2020-11-01T110054,2020-03-25,Osceola,Florida,5,674690
2020-11-01T110054,2020-03-25,Palm Beach,Florida,39,674691
2020-11-01T110054,2020-03-25,Pasco,Florida,2,674692
2020-11-01T110054,2020-03-25,Pinellas,Florida,8,674693
2020-11-01T110054,2020-03-25,Polk,Florida,3,674694
2020-11-01T110054,2020-03-25,Putnam,Florida,8,674695
2020-11-01T110054,2020-03-25,Santa Rosa,Florida,2,674696
2020-11-01T110054,2020-03-25,Sarasota,Florida,7,674697
2020-11-01T110054,2020-03-25,Seminole,Florida,5,674698
2020-11-01T110054,2020-03-25,St. Johns,Florida,3,674699
2020-11-01T110054,2020-03-25,St. Lucie,Florida,1,674700
2020-11-01T110054,2020-03-25,Sumter,Florida,8,674701
2020-11-01T110054,2020-03-25,Volusia,Florida,8,674702
2020-11-01T110054,2020-03-26,Alachua,Florida,9,674703
2020-11-01T110054,2020-03-26,Baker,Florida,2,674704
2020-11-01T110054,2020-03-26,Brevard,Florida,3,674705
2020-11-01T110054,2020-03-26,Broward,Florida,83,674706
2020-11-01T110054,2020-03-26,Charlotte,Florida,1,674707
2020-11-01T110054,2020-03-26,Citrus,Florida,2,674708
2020-11-01T110054,2020-03-26,Clay,Florida,5,674709
2020-11-01T110054,2020-03-26,Collier,Florida,14,674710
2020-11-01T110054,2020-03-26,Dade,Florida,170,674711
2020-11-01T110054,2020-03-26,Desoto,Florida,1,674712
2020-11-01T110054,2020-03-26,Duval,Florida,18,674713
2020-11-01T110054,2020-03-26,Escambia,Florida,3,674714
2020-11-01T110054,2020-03-26,Flagler,Florida,4,674715
2020-11-01T110054,2020-03-26,Hernando,Florida,1,674716
2020-11-01T110054,2020-03-26,Hillsborough,Florida,21,674717
2020-11-01T110054,2020-03-26,Indian River,Florida,1,674718
2020-11-01T110054,2020-03-26,Lake,Florida,1,674719
2020-11-01T110054,2020-03-26,Lee,Florida,22,674720
2020-11-01T110054,2020-03-26,Leon,Florida,4,674721
2020-11-01T110054,2020-03-26,Manatee,Florida,1,674722
2020-11-01T110054,2020-03-26,Marion,Florida,3,674723
2020-11-01T110054,2020-03-26,Martin,Florida,7,674724
2020-11-01T110054,2020-03-26,Monroe,Florida,3,674725
2020-11-01T110054,2020-03-26,Nassau,Florida,1,674726
2020-11-01T110054,2020-03-26,Okaloosa,Florida,2,674727
2020-11-01T110054,2020-03-26,Orange,Florida,39,674728
2020-11-01T110054,2020-03-26,Osceola,Florida,10,674729
2020-11-01T110054,2020-03-26,Palm Beach,Florida,29,674730
2020-11-01T110054,2020-03-26,Pasco,Florida,3,674731
2020-11-01T110054,2020-03-26,Pinellas,Florida,14,674732
2020-11-01T110054,2020-03-26,Polk,Florida,8,674733
2020-11-01T110054,2020-03-26,Santa Rosa,Florida,3,674734
2020-11-01T110054,2020-03-26,Sarasota,Florida,3,674735
2020-11-01T110054,2020-03-26,Seminole,Florida,12,674736
2020-11-01T110054,2020-03-26,St. Johns,Florida,9,674737
2020-11-01T110054,2020-03-26,St. Lucie,Florida,3,674738
2020-11-01T110054,2020-03-26,Sumter,Florida,9,674739
2020-11-01T110054,2020-03-26,Suwannee,Florida,1,674740
2020-11-01T110054,2020-03-26,Volusia,Florida,9,674741
2020-11-01T110054,2020-03-26,Washington,Florida,1,674742
2020-11-01T110054,2020-03-27,Alachua,Florida,9,674743
2020-11-01T110054,2020-03-27,Bay,Florida,2,674744
2020-11-01T110054,2020-03-27,Brevard,Florida,8,674745
2020-11-01T110054,2020-03-27,Broward,Florida,100,674746
2020-11-01T110054,2020-03-27,Charlotte,Florida,4,674747
2020-11-01T110054,2020-03-27,Citrus,Florida,3,674748
2020-11-01T110054,2020-03-27,Clay,Florida,3,674749
2020-11-01T110054,2020-03-27,Collier,Florida,10,674750
2020-11-01T110054,2020-03-27,Dade,Florida,189,674751
2020-11-01T110054,2020-03-27,Desoto,Florida,2,674752
